cust_code,first_shop_date,last_shop_date,previous_shop_date,dur_from_last_date,weekday_count,holiday_count,shop_morning_count,shop_afternoon_count,shop_evening_count,shop_night_count,no_of_visit,mtbp,no_visit_week,avg_weekly_visit,percent_active_weeks,total_spend,avg_weekly_spend,avg_spend,std_spend,spend_last_1_mth,spend_last_3_mth,spend_last_6_mth,arpu,avg_prod40_d1_spend,avg_prod40_d2_spend,avg_prod40_d3_spend,avg_prod40_d4_spend,avg_prod40_d5_spend,avg_prod40_d6_spend,avg_prod40_d7_spend,avg_prod40_d8_spend,avg_prod40_d9_spend,prop_basket_s,prop_basket_m,prop_basket_l,prop_small_shop,prop_full_shop,prop_top_up,avg_dom_fresh_spend,avg_dom_mixed_spend,avg_dom_grocery_spend,avg_dom_nonfood_spend,cust_lifestage
CUST0000345386,10/16/2006,6/22/2008,5/30/2008,14,11,5,1,3,10,2,16,38.44,14,0.5,11.97,169.54,12.11,24.22,1.58,1.11,28.86,93.2,169.54,2.58,10.07,6.15,3.59,9.15,4.72,0,1.59,1.11,1,2.29,8.57,1.71,2.14,7.86,17.6,22.9,1.11,6.45,YA
CUST0000369586,4/25/2006,5/29/2008,4/7/2008,38,13,7,4,2,7,8,20,38.25,14,0.36,11.97,189.46,13.53,37.89,1.28,0,21.6,21.6,189.46,7.75,18.43,17.08,2.8,8.63,0,0,0,0,2.6,6,20.4,6.6,20.4,2,29.7,26.58,5.1,7.28,YF
CUST0000954528,11/22/2006,6/5/2008,1/17/2008,31,9,6,2,6,5,2,15,37.4,14,0.5,11.97,537.91,38.42,76.84,4.22,0,17.07,30.52,537.91,7.56,24.28,15.05,14.62,6.42,0,0,27.33,0,0,3.57,22.43,0.43,19,6.57,69.26,35.85,155.08,29.2,OT
CUST0000029792,7/7/2006,7/2/2008,4/29/2008,4,13,1,0,5,3,6,14,51.86,14,0.71,11.97,24.48,1.75,2.45,0.91,1.15,2.61,4.46,24.48,0.18,1.84,1.64,0,0.52,0,0,0,0,1.2,0.8,0.7,1.9,0,0.7,1.43,3.9,2.21,0,YA
CUST0000508350,6/3/2006,6/1/2008,4/29/2008,35,11,4,3,8,2,2,15,48.6,14,0.64,11.97,105.56,7.54,11.73,2.4,0,6.4,9.36,105.56,3.65,7.36,1.78,0,0.56,0,0,9.2,0,1,1.78,1.44,2.78,0,1.44,11.19,6.62,6.79,0,YA
CUST0000614952,6/3/2007,5/8/2008,4/1/2008,59,14,4,2,6,9,1,18,18.89,14,0.43,11.97,135.91,9.71,22.65,1.65,0,1.69,5.39,135.91,3.31,16.36,2.57,0,7.44,0,0,0,0,1.5,4.67,7.5,6.67,2.33,4.67,22.8,3.04,0,9.66,
CUST0000404647,6/24/2006,5/27/2008,5/26/2008,40,11,6,2,10,5,0,17,41.35,14,0.64,11.97,263.67,18.83,29.3,1.8,0,9.69,24.19,263.67,3.34,11.07,14.63,3.58,2.29,0,0,2.48,0,0.67,0.67,14,1.11,11,3,18.53,30.77,11.88,0,YA
CUST0000828190,10/24/2006,6/30/2008,4/21/2008,6,8,6,1,2,8,3,14,43.93,14,0.64,11.97,135.87,9.71,15.1,1.18,3.07,7.28,33.77,135.87,1.78,10.68,7.88,1.85,4.9,0,0,0,0,0.11,2.89,8.56,2.11,2.44,7,9.06,22.37,7.2,0,OT
CUST0000899336,12/15/2006,6/8/2008,5/16/2008,28,11,3,3,6,3,2,14,38.64,14,0.5,11.97,669.02,47.79,95.57,1.87,0.94,58,112.78,669.02,6.15,47.55,20.13,3.75,13.37,0,0,10.12,0,0.29,0,44.71,0.29,42.57,2.14,33.53,89.15,0,0,YA
CUST0000475740,9/18/2006,5/22/2008,5/15/2008,45,13,3,0,8,5,3,16,38.25,14,0.43,11.97,171.41,12.24,28.57,1.69,0,24.77,58.14,171.41,2.63,20.02,7.86,0,4.53,0,0,0,0,0.33,8.33,9.33,4.67,3.83,9.5,24.69,27.08,7.7,3.11,YF
CUST0000062155,9/11/2006,7/4/2008,6/30/2008,2,10,8,0,2,6,10,18,36.78,14,0.5,11.97,298.76,21.34,42.68,1.7,57.8,57.8,57.8,298.76,1.73,18.77,19.22,3.45,6.49,0,0,0,1,0.86,4,19.43,3.43,12.86,7.71,7.21,53.99,2.5,2.14,OT
CUST0000695999,8/31/2006,5/5/2008,4/25/2008,62,13,5,7,9,2,0,18,34.06,14,0.57,11.97,130.62,9.33,16.33,1.53,0,2.9,57.44,130.62,1.43,10.5,6.34,0,1.04,0,0,0,0,0.38,3.75,8.5,3.25,0,9.38,6.84,25.57,2.01,0,OT
CUST0000578684,4/16/2007,6/23/2008,5/11/2008,13,13,3,6,5,0,5,16,27.13,14,0.5,11.97,53.32,3.81,7.62,1.06,3.28,5.28,19.8,53.32,1.34,3.82,5.87,0,1.59,0,0,4.36,0,0.57,4.71,0,4.14,0,1.14,7.84,4.71,7.72,1.72,YF
CUST0000140340,5/13/2006,6/28/2008,6/18/2008,8,11,4,0,7,7,1,15,51.8,14,0.71,11.97,155.33,11.09,15.53,1.87,4.89,9.86,27.93,155.33,1.6,9.12,7.87,0,4.5,0,0,7.78,0,1,2.8,5.1,2.8,5.1,1,4.5,36.84,7.58,1.35,OT
CUST0000741711,4/19/2006,6/18/2008,2/26/2008,18,11,4,0,6,5,4,15,52.73,14,0.64,11.97,396.33,28.31,44.04,4,34.09,34.09,43.96,396.33,1.99,20.31,17.9,0,7.14,0,0,50.25,0,0.44,0.89,15.11,0.78,6.56,9.11,46.8,39.7,37.63,6.35,YA
CUST0000665351,4/12/2006,5/7/2008,4/30/2008,60,12,3,2,5,6,2,15,50.4,14,0.64,11.97,129,9.21,14.33,2.43,0,21.99,21.99,129,1.35,8.05,6.92,0.72,1.78,0,0,0,0,0.78,3,3.78,1.56,0,6,11.35,6.92,10.3,0,
CUST0000665507,10/7/2006,6/15/2008,5/24/2008,21,11,4,12,3,0,0,15,41.13,14,0.36,11.97,628.02,44.86,125.6,2.23,39.09,124.36,224.56,628.02,4.83,67.48,24.97,0,10.75,0,0,13.78,13.39,0.2,0,52.6,0.2,15,37.6,98.24,58.76,0.01,0,OT
CUST0000832236,3/24/2007,5/23/2008,4/20/2008,44,10,4,3,7,0,4,14,30.43,14,0.5,11.97,295.53,21.11,42.22,1.78,0,47.3,112.23,295.53,1.38,22.45,14.37,0,4.69,0,0,0,0,0,0.57,24.71,0.43,7.86,16.86,36.47,24.93,0,0,OT
CUST0000738459,5/8/2006,6/28/2008,6/8/2008,8,12,4,1,3,2,10,16,48.88,14,0.64,11.97,279.11,19.94,31.01,1.28,26.56,26.56,26.56,279.11,4.33,15.41,9.91,2.03,3.5,0,0,0,0,0.22,3.11,15.56,1.22,15,2.67,19.84,32.28,5.9,0.83,YA
CUST0000758000,7/13/2006,6/23/2008,6/21/2008,13,13,3,0,13,2,1,16,44.44,14,0.64,11.97,252.95,18.07,28.11,1.74,24.69,24.69,81.23,252.95,4.36,15.62,4.76,0,4.34,0,0,0,0,0.33,2.78,17.11,1.22,11.78,7,23.86,30.59,0.84,0,OF
CUST0000779978,9/4/2006,6/24/2008,3/27/2008,12,13,5,6,12,0,0,18,36.61,14,0.5,11.97,204.29,14.59,29.18,1.42,0.56,0.56,16.62,204.29,1.55,15.66,14.03,1.44,9.19,0,0,0,0.75,1.14,1.43,19,1.57,2.43,17.57,15.57,42.8,3.97,1.68,OT
CUST0000773456,5/20/2006,3/4/2008,9/20/2007,124,10,5,3,3,3,6,15,43.6,15,0.47,12.82,19.29,1.29,2.76,1.08,0,0,0.35,19.29,1.07,1.23,2.23,0,0.23,0,0,0,0,1.86,0.86,0,2.71,0,0,1.13,0,2.27,0,
CUST0000334773,7/7/2006,6/26/2008,5/9/2008,10,10,5,7,6,2,0,15,48,15,0.67,12.82,87.73,5.85,8.77,4.11,0.63,2.43,2.43,87.73,1.08,9.13,3.28,25.3,0.66,0.96,0,0,0,1,2.2,1,2.6,0,1.5,7.59,1.68,4.23,9.24,OT
CUST0000896966,8/27/2006,6/16/2008,6/4/2008,20,12,6,5,7,4,3,18,36.61,15,0.53,12.82,766.74,51.12,95.84,1.54,63.7,142.68,244.61,766.74,9.3,47.05,27.95,15.25,9.49,0,0,4.92,0,0,1.13,51.25,1.13,45.25,6,36.69,77.88,33.56,12.18,YA
CUST0000652745,8/30/2006,6/25/2008,5/26/2008,11,14,4,6,6,4,2,18,36.94,15,0.53,12.82,124.08,8.27,15.51,3.27,14.68,24.01,38.69,124.08,0.98,10.43,1.97,3.53,1.65,0,0,16.71,0,1.13,2.13,5.25,6.75,0,1.5,13.69,7.45,26.7,3.29,PE
CUST0000791897,7/22/2006,5/30/2008,5/10/2008,37,8,7,0,10,1,4,15,45.2,15,0.53,12.82,354.58,23.64,44.32,1.95,0,17.43,64.91,354.58,2.32,29.9,7.8,3.59,5.52,0,0,0,0,0.63,1.25,19,0.63,17.13,3.13,38.91,21.37,0.3,0,OT
CUST0000093119,5/3/2006,5/2/2008,1/17/2008,65,12,5,2,5,8,3,17,42.94,15,0.67,12.82,84.62,5.64,8.46,1.4,0,0.61,1.83,84.62,1.58,4.98,2.95,0,1.69,0,0,8.7,0,1.2,2.7,1.7,2.8,0,2.8,5.11,8.82,5.62,0.42,OT
CUST0000223335,4/21/2006,6/3/2008,4/24/2008,33,11,6,1,11,1,4,17,45.53,15,0.6,12.82,244.77,16.32,27.2,1.63,0,16.53,58.9,244.77,3.37,18.74,5.73,3.8,1.56,0,0,3.08,1.11,1.22,1.44,11.44,1.78,6.56,5.78,29.54,11.02,1.03,1.82,YA
CUST0000798581,6/15/2006,6/7/2008,5/21/2008,29,11,10,0,6,9,6,21,34.43,15,0.53,12.82,232.68,15.51,29.08,3.38,1.65,11.23,11.23,232.68,2.67,15.1,8.57,2.45,8.79,0,0,13.45,1,0.5,5.13,4.38,4.13,0,5.88,14.92,28.52,7.96,12.37,YF
CUST0000915221,8/8/2006,6/10/2008,5/15/2008,26,15,2,1,6,3,7,17,39.53,15,0.53,12.82,159.02,10.6,19.88,2.38,19.5,23.22,37.46,159.02,2.98,9.81,4.38,0,0.37,0,0,8.33,0,0.13,4.5,8.5,2.88,0,10.25,14.84,12.2,11.39,0,
CUST0000806159,5/24/2006,1/12/2008,11/14/2007,176,9,6,7,6,3,0,15,39.87,15,0.6,12.82,111.71,7.45,12.41,0.98,0,0,4.56,111.71,3.38,4.46,2.97,1.21,1.98,1.51,0,0,0,0.33,4,5.89,1.78,1.56,6.78,9.56,8.46,4.71,0,YF
CUST0000255899,4/11/2006,5/14/2008,7/26/2006,53,24,6,12,14,7,1,30,25.47,15,0.27,12.82,301.52,20.1,75.38,2.63,0,1.29,1.29,301.52,0.66,36.6,16.31,1.21,11.02,0,0,23.76,0,5.25,18.25,12.75,18.5,0,17.5,37.51,30.66,11.37,7.21,YA
CUST0000754613,4/12/2006,6/11/2008,5/27/2008,25,15,3,5,8,5,0,18,43.94,15,0.2,12.82,652.24,43.48,217.41,3.17,46.33,159,159,652.24,9.02,98.51,42.65,1.07,8.29,0,0,58.22,0,0,3.33,91,3.33,91,0,64.38,107.41,136.86,0,OF
CUST0000796375,8/15/2007,6/4/2008,4/5/2008,32,13,6,5,11,2,1,19,15.47,15,0.33,12.82,206.91,13.79,41.38,2.13,0,0.39,65.94,206.91,1.76,33.46,11.13,1,4.01,0,0,0,2.11,2,2.6,11.2,4.6,0,11.2,44.5,12.75,8.04,3.01,OF
CUST0000327578,5/24/2006,7/6/2008,6/26/2008,0,11,5,5,4,6,1,16,48.38,15,0.67,12.82,109.7,7.31,10.97,1.53,18.05,24.25,35,109.7,2.2,8.07,3.5,0.92,1.31,0,0,0,0,0.4,4.9,1,4.8,0,1.5,8.86,9.91,7.85,2.31,YF
CUST0000552533,6/17/2006,6/2/2008,3/2/2008,34,12,6,0,7,11,1,18,39.78,15,0.67,12.82,179.73,11.98,17.97,2.31,0,17.88,23.68,179.73,3.07,8.72,4.57,2.06,2.95,0,0,11.46,0,0.6,6.1,1.3,4.4,0,3.6,14.97,11.78,19.06,6.73,YA
CUST0000982265,9/13/2006,5/16/2008,5/4/2008,51,9,6,3,10,2,0,15,40.73,15,0.47,12.82,16.99,1.13,2.43,0.69,0,4.66,4.66,16.99,0,0,2.51,0,0.64,0,0,0,0,2,0.29,0,2.29,0,0,0,0.62,2.46,0.8,YF
CUST0000494202,8/3/2006,6/9/2008,2/11/2007,27,13,2,4,6,5,0,15,45.07,15,0.27,12.82,90.22,6.01,22.55,1.41,0.15,0.15,0.15,90.22,1.33,10.56,12.24,0.94,3.99,0,0,0,0,1.75,5.5,7.75,2.75,0,12.25,10.11,16.2,11.61,1.43,YA
CUST0000098332,4/14/2006,5/15/2008,5/4/2008,52,10,8,2,4,0,13,18,42.33,16,0.44,13.68,145.93,9.12,20.85,2.11,0,9.34,9.34,145.93,2.55,7.18,11.28,0,3.27,0,0,13.1,0,1.86,2.43,5.57,3.43,2,4.43,7.79,8.23,15.86,2.64,
CUST0000975870,4/17/2006,5/16/2008,4/27/2008,51,16,3,8,7,4,0,19,40,16,0.5,13.68,142.91,8.93,17.86,1.56,0,33.43,34.69,142.91,1.74,15.78,1.39,2.25,1.96,0,0,0,0,1.38,5.5,5.5,5.88,0,6.5,17.22,3.01,0,2.12,PE
CUST0000084463,6/19/2006,5/16/2008,5/4/2008,51,15,4,1,4,4,10,19,36.68,16,0.5,13.68,241.91,15.12,30.24,6.58,0,33.22,50.53,241.91,4.65,27.96,4.73,1.57,2.57,0,0,24.14,0,1.13,4.63,1.13,5.13,0,1.63,21.57,11.13,14.52,2.61,OT
CUST0000311311,4/13/2006,6/20/2008,6/12/2008,16,11,5,7,5,2,2,16,49.94,16,0.69,13.68,132.26,8.27,12.02,1.1,13.39,14.27,46.86,132.26,1.02,6.86,4.4,0,1.9,0,0,4.17,0,0.73,2.82,3.36,2.91,0,4,8.99,12.05,9.1,0,OT
CUST0000310991,10/29/2006,5/27/2008,5/1/2008,40,12,4,5,10,1,0,16,36,16,0.56,13.68,827.2,51.7,91.91,4.22,0,94.63,245.78,827.2,4.98,37.02,28.89,2.2,18.46,0,0,20.47,0,0,1.89,25.67,1.89,23.33,2.33,56.8,72.07,65.74,42.4,YF
CUST0000751202,4/28/2006,7/3/2008,6/2/2008,3,12,5,5,4,5,3,17,46.88,16,0.63,13.68,860.1,53.76,86.01,4.1,61.32,161.4,161.4,860.1,4.82,35.51,17.42,0,4.63,0,0,38.5,0,0,0.6,33.9,0.6,29,4.9,55.8,76.41,61.32,0,YA
CUST0000658460,4/26/2006,6/21/2008,5/7/2008,15,11,6,4,9,3,2,17,46.29,16,0.56,13.68,401.36,25.09,44.6,1.94,17.04,94.22,94.22,401.36,3.78,32.34,4.71,8.45,4.55,0,0,5.48,0,0.33,0.78,25,1.11,13,12,41.25,21.35,4.56,5.01,OT
CUST0000524537,7/5/2006,5/31/2008,3/2/2008,36,14,3,3,3,4,7,17,40.94,16,0.5,13.68,348.23,21.76,43.53,6.05,0,9.71,17.65,348.23,1.97,16.82,10.58,7.19,5.8,0,0,41.8,0,1,2.5,9.75,2.88,3.38,7,17.88,26.57,38.19,7.98,YA
CUST0000438704,9/5/2007,6/1/2008,5/22/2008,35,14,8,0,1,9,12,22,12.27,16,0.31,13.68,159.07,9.94,31.81,1.63,0,9.37,47.55,159.07,1.16,15.1,10.23,0.47,3.13,0,0,7.4,0,1.8,5.8,15.4,5.2,0,16.8,18.32,16.45,15.98,4.2,YA
CUST0000185462,6/16/2006,5/2/2008,4/27/2008,65,13,6,7,6,3,3,19,36.11,16,0.56,13.68,454.82,28.43,50.54,3.09,0,17.19,17.19,454.82,2.91,26.21,8.42,5.27,8.87,0,0,18.13,0,0.22,4.11,18.22,3.33,16.11,3.11,36.72,35.94,15.72,3.88,YA
CUST0000878416,4/13/2006,6/23/2008,5/27/2008,13,13,3,1,6,4,5,16,50.13,16,0.38,13.68,247.2,15.45,41.2,2.77,2.63,54.86,54.86,247.2,5.29,30.43,3.65,2.25,5.76,0,0,20.68,0,1.33,3.83,10.33,5.17,6,4.33,40.19,41,0,2.63,
CUST0000566965,7/15/2006,5/8/2008,4/14/2008,59,19,6,6,14,3,2,25,26.52,16,0.44,13.68,100.6,6.29,14.37,1.5,0,14.6,14.6,100.6,4.99,9.78,2.04,9.48,0,0,0,5.04,0,1.14,7,1.29,8.14,0,1.29,13.46,12.34,2.16,0,YA
CUST0000043541,7/13/2006,4/15/2008,2/9/2008,82,11,6,4,11,2,0,17,37.76,16,0.5,13.68,221.06,13.82,27.63,1.89,0,8.12,20.93,221.06,3.62,18.55,3.16,0,5.6,0,0,0,0,0.25,4.5,10,2.38,0,12.38,20.6,15.37,0,0,OA
CUST0000859256,8/11/2006,5/15/2008,12/3/2007,52,14,2,0,7,8,1,16,40.19,16,0.5,13.68,208.82,13.05,26.1,1.71,0,13.12,13.12,208.82,5.53,12.97,4.34,0,6.14,0,0,13.92,0,0,8.63,6.38,3.13,0,11.88,16.05,26.81,0,0,PE
CUST0000208696,10/29/2007,5/23/2008,5/5/2008,44,15,3,0,3,4,11,18,11.5,16,0.25,13.68,67.43,4.21,16.86,1.18,0,5.85,33.05,67.43,2.29,10.64,5.66,0.61,3.84,0,0,0,0,4,7,0,10.75,0,0,11.1,5.75,4.96,0.87,YA
CUST0000406967,6/18/2006,4/29/2008,3/25/2008,68,11,6,1,4,4,8,17,40.06,16,0.63,13.68,320.27,20.02,32.03,1.6,0,35.05,75.33,320.27,4.28,17.59,8.17,0,8.31,0,0,0,0,0.4,1.3,15.7,1.3,10,6.1,22.51,32.17,0,0.9,
CUST0000836803,9/7/2006,6/1/2008,5/22/2008,35,9,9,14,4,0,0,18,35.17,16,0.44,13.68,819.64,51.23,117.09,2.14,0,158.19,367,819.64,6.33,58.36,29.24,2.82,20.6,0,0,11.89,0,0.29,0.14,57.14,0.14,41.57,15.57,44.76,102.83,9.03,0,OT
CUST0000144580,8/28/2006,5/25/2008,5/9/2008,42,12,8,2,3,7,8,20,31.8,17,0.41,14.53,326.97,19.23,46.71,1.63,0,55.5,108.75,326.97,6.23,39.87,7.62,0,3.32,0,0,5.92,0,0.43,5,20.14,2.14,13,10.43,51.16,28.67,2.13,1.28,OT
CUST0000552058,4/16/2006,5/9/2008,3/7/2008,58,12,6,4,6,1,8,18,41.89,17,0.59,14.53,333.61,19.62,33.36,5.41,0,19.11,57.89,333.61,2.02,12.49,7.55,13.7,2.31,0,0,44.61,0,0,4.4,11.3,1.2,5.2,9.3,12.93,25.06,39.54,0,OT
CUST0000875791,5/14/2006,5/15/2008,5/11/2008,52,11,6,9,7,1,0,17,43.06,17,0.53,14.53,13.59,0.8,1.51,0.2,0,1.74,4.34,13.59,0,1.4,0.89,0,0.33,0,0,0,0,1.89,0,0,1.89,0,0,1.4,0,0.89,0.33,OA
CUST0000145980,5/3/2006,6/30/2008,5/14/2008,6,15,4,2,8,7,2,19,41.53,17,0.65,14.53,307.66,18.1,27.97,6.41,5.18,76.99,107.86,307.66,1.81,8.28,8.97,0,3.68,0,0,44.72,1.11,1,2.27,4.55,1.91,2,3.91,4.71,14.84,39.96,0,OT
CUST0000426701,11/14/2006,6/26/2008,6/10/2008,10,16,4,3,7,9,1,20,29.5,17,0.59,14.53,289.66,17.04,28.97,2.88,33.28,55.67,112.93,289.66,2.42,14.44,9.9,0,0.86,0,0,11.74,0.43,0.6,1.7,15.3,1.7,7.5,8.4,12.83,28.98,4.84,0,OA
CUST0000438993,1/1/2007,5/17/2008,4/24/2008,50,16,5,1,2,5,13,21,23.9,17,0.41,14.53,607.47,35.73,86.78,2.35,0,78.86,451.04,607.47,4.18,46.2,23.76,3.13,10.71,0,9.36,0,0,0.43,3,31.43,2.43,23.57,8.86,48.71,55.92,33.9,1.71,OA
CUST0000738557,4/15/2006,1/19/2007,10/4/2006,534,10,8,3,6,9,0,18,15.5,17,0.29,14.53,195.49,11.5,39.1,5.22,0,0,0,195.49,3.14,27.04,13.11,0.02,8.48,0,0,0,0,0.8,5.8,7.2,6.6,0,7.2,30.4,14.02,13.05,6.67,OT
CUST0000784030,11/30/2006,6/30/2008,4/24/2008,6,15,5,8,11,1,0,20,28.9,17,0.59,14.53,484.6,28.51,48.46,1.74,5.57,27.43,156.49,484.6,2.04,32.98,8.87,2.67,6.95,0,0,13.68,0,0.2,1.7,22.3,1.8,13.2,9.1,31.98,41.98,0,4.23,YA
CUST0000188187,3/22/2007,5/28/2008,3/8/2008,39,8,9,4,9,2,2,17,25.47,17,0.41,14.53,718.72,42.28,102.67,3.02,0,64.43,152.38,718.72,4.06,44.28,20.73,3.35,8.87,0,0,28.1,0,0,0.43,52.71,0.43,50.14,2.57,68.05,93.37,28.94,0,YF
CUST0000804573,4/11/2006,5/20/2007,3/29/2007,413,14,6,1,3,3,13,20,20.2,17,0.35,14.53,339.96,20,56.66,1.81,0,0,0,339.96,11.25,41.06,18.92,0,11.04,0,0,0,0,0.5,3.5,23.5,3.33,7.5,16.67,60.5,65.4,1.34,6.58,OT
CUST0000308778,5/9/2006,6/6/2008,5/30/2008,30,12,6,1,7,10,1,18,42.17,17,0.59,14.53,291.99,17.18,29.2,1.35,24.12,29.2,40.92,291.99,3.7,11.53,8.34,9.94,9.47,0,0,0,0,0.2,2.4,15.6,1.4,11.8,5,12.66,26.1,0,9.94,OF
CUST0000259671,7/7/2006,6/15/2008,6/11/2008,21,18,8,1,11,10,4,26,27.27,17,0.35,14.53,193.43,11.38,32.24,1.32,25.88,38.81,38.81,193.43,0.9,23.28,4.82,3.09,3.15,0,0,9.27,1.11,1.5,11.5,7.5,8,0,12.5,27.65,7.78,1.11,3.09,YA
CUST0000137987,9/20/2007,6/28/2008,6/18/2008,8,21,5,0,3,8,15,26,10.85,17,0.29,14.53,83.27,4.9,16.65,1.56,6.52,12.95,62.19,83.27,1.92,5.34,8.57,0,2.66,0,0,0,0,2.2,6.4,0.4,8.6,0,0.4,6.89,1.84,12.55,3.1,OT
CUST0000462232,6/5/2006,6/30/2008,2/20/2008,6,14,4,5,10,1,2,18,42,17,0.59,14.53,44.69,2.63,4.47,2.11,1.34,1.34,2.76,44.69,1.63,4.26,0.8,12.69,0.25,0,0,0,0,1.2,2.4,0,3.4,0,0,5.23,1.34,1.03,12.69,OT
CUST0000633908,5/31/2006,6/12/2008,3/13/2008,24,17,7,3,12,4,5,24,30.96,17,0.53,14.53,704.25,41.43,78.25,3.73,32.3,32.3,105.05,704.25,3.09,44.13,22.18,3.31,6.96,0,0,38.72,4.33,0.78,1.44,31.89,1.56,26.22,6.33,49.19,70.91,10.46,8.01,
CUST0000853200,5/4/2006,5/29/2008,5/4/2008,38,12,8,5,13,2,0,20,37.8,17,0.47,14.53,118.48,6.97,14.81,1.99,0,3.92,3.92,118.48,0.45,15.29,1.39,0,0.91,0,0,0,0,1.38,4.5,1.38,5.88,0,1.38,17.91,2.92,1.59,0.42,OT
CUST0000770969,6/6/2006,7/5/2008,4/27/2008,1,14,6,5,10,5,0,20,38,18,0.5,15.38,62.45,3.47,6.94,0.89,3.84,11.56,11.99,62.45,3.21,4.48,2.36,0,3.84,0,0,0,0,1.44,1.44,2,2.89,0,2,6.82,0,1.4,3.84,YF
CUST0000469228,4/12/2006,6/21/2008,4/23/2008,15,17,4,9,9,3,2,21,38.14,18,0.56,15.38,771.04,42.84,77.1,2.31,0.86,112.17,159.46,771.04,16.96,60.19,15.43,10.78,6.74,0,0,13.82,1.3,1,2.3,32.3,3.3,30.3,2,96.24,23.57,6.39,5.94,OT
CUST0000202837,5/22/2006,6/21/2008,4/11/2008,15,16,5,0,6,7,8,21,36.24,18,0.56,15.38,171.83,9.55,17.18,2.84,8.67,18.15,21.16,171.83,1.22,10.31,3.15,8.74,3.06,0,0,0,0,1.4,2.1,4.1,2.9,1.8,2.9,12.25,7.63,0,9.26,OA
CUST0000498904,4/15/2006,4/7/2008,9/2/2007,90,13,6,2,3,3,11,19,38.05,18,0.39,15.38,199.07,11.06,28.44,2.23,0,18.6,18.6,199.07,1.29,19.19,7.6,3.24,3.09,0,0,0,0,0.71,3.14,10.29,3.86,0,10.29,20.85,13.28,0,0,OT
CUST0000597333,5/16/2006,5/29/2008,5/14/2008,38,20,3,2,7,6,9,23,32.35,18,0.5,15.38,130.14,7.23,14.46,1.21,0,17.64,30.69,130.14,1.75,8.57,4.59,2.89,3.27,0,0,2.25,0,1.44,6.78,0.67,6.11,0,2.78,6.03,11.89,5.59,5.62,
CUST0000732505,5/1/2006,6/29/2008,6/9/2008,7,14,5,3,7,4,5,19,41.58,18,0.61,15.38,60.23,3.35,5.48,1.57,4.79,7.1,11.54,60.23,1.1,2.54,2.11,0,0.03,0,0,9.18,7.88,1.09,2.82,0.45,3.91,0,0.45,4.29,3.18,5.22,0,OT
CUST0000801648,8/17/2006,6/30/2008,5/10/2008,6,12,7,0,1,9,9,19,35.95,18,0.56,15.38,88.78,4.93,8.88,1.58,4.02,10.85,21.75,88.78,1.43,6.52,4.61,0,0.33,0,0,0,0,0.5,1.7,5.2,2.1,0,5.2,8.67,0,7.35,0,PE
CUST0000125360,7/13/2006,6/30/2008,3/13/2008,6,15,4,4,7,4,4,19,37.79,18,0.56,15.38,171.14,9.51,17.11,2.5,3.18,3.18,26.99,171.14,1.27,12.82,8.24,5.32,4.64,0,0,0,0,0.4,3.3,4,3.1,0,4.6,8.07,44.71,6.1,8.5,OF
CUST0000450865,6/17/2006,7/6/2008,5/8/2008,0,14,6,0,10,9,2,20,37.5,18,0.5,15.38,799.77,44.43,88.86,2.14,46.88,120.54,120.54,799.77,3.24,42.97,27.27,2.44,11.59,0,0,8.81,0,0.22,3.11,45.44,1.22,41.56,6,36.05,62.78,29.32,2.63,OA
CUST0000820340,5/12/2006,6/8/2008,2/14/2008,28,14,4,2,12,4,0,18,42.11,18,0.61,15.38,164.23,9.12,14.93,1.36,1.49,1.49,6.95,164.23,3.5,7.32,4.45,1.77,7.21,0,0,0,0,0.36,2,7.82,1.91,0,8.27,10.04,13.47,9.94,0,
CUST0000974681,8/30/2006,6/22/2008,6/16/2008,14,20,8,4,15,7,4,28,23.64,18,0.56,15.38,536.03,29.78,53.6,3.34,17.45,36.74,155.07,536.03,5.65,19.96,11.35,31.5,9.33,0,0,12.12,1.64,1,2.9,20,3.8,9.7,10.3,12.49,56.7,2.25,23.41,OF
CUST0000828268,6/7/2006,6/22/2008,6/7/2008,14,14,4,3,9,4,2,18,41.44,18,0.61,15.38,162.84,9.05,14.8,2.59,24.86,24.86,26.34,162.84,2.55,9.2,2.07,12.54,1.15,0,0,3.66,0,0.55,3.09,4.27,2.18,0,5.64,10.39,15.72,3.99,13.41,
CUST0000070200,12/6/2006,6/13/2008,6/8/2008,23,14,5,2,11,4,2,19,29.21,18,0.39,15.38,239.44,13.3,34.21,4.46,12.35,19.06,19.06,239.44,6.38,13.27,7.51,7.56,5.74,0,0,22.11,0,0.71,3.71,5,3.71,0,5.71,18.97,24.79,11.02,9.82,OT
CUST0000033021,9/2/2006,6/24/2008,5/5/2008,12,17,8,7,13,3,2,25,26.44,18,0.5,15.38,266.76,14.82,29.64,1.46,46.67,54.04,106.33,266.76,4.47,16.24,8.86,5.63,2.02,0,0,0,0,0.78,5,12.33,4.33,5.33,8.44,13.24,26.8,0,0,OA
CUST0000766149,10/3/2006,5/17/2008,11/20/2007,50,17,5,1,6,9,6,22,26.91,18,0.44,15.38,257.62,14.31,32.2,4.29,0,1.31,1.31,257.62,1.9,21.49,1.23,0,2.08,0,0,25.29,2.99,1.13,4.25,7.88,4.13,1.5,7.38,40.83,15.69,2.11,0,OT
